name,geoid,state_name,county_name,city_name,median_household_income,median_household_income_moe,average_household_income,average_household_income_moe,per_capita_income,per_capita_income_moe,percent_of_households_with_incomes_200000_or_more,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_under_25_years_moe,householder_25_to_44_years,householder_25_to_44_years_moe,householder_45_to_64_years,householder_45_to_64_years_moe,householder_65_years_and_over,householder_65_years_and_over_moe,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more
99021,86000US99021,Washington,Spokane,Green Bluff; Mead,"73,091","7,472","91,537","8,043","34,179","3,512",0,0,-1,-1,"88,854","17,539","86,290","10,810","45,972","15,564","3,709",416,841,654,590,607,316,285
99022,86000US99022,Washington,Spokane,Airway Heights; Fairchild AFB; Medical Lake,"71,733","13,148","78,923","6,912","28,584","2,778",0,0,-1,-1,"75,093","15,811","84,135","33,926","60,698","18,135","3,124",470,582,565,633,610,145,119
99023,86000US99023,Washington,Spokane,,"103,571","53,187","170,493","51,338","55,704","20,656",0,0,-1,-1,"102,143","33,197","250,001",-1,"58,750","16,554",234,0,33,44,27,41,16,73
99025,86000US99025,Washington,Spokane,Otis Orchards-East Farms,"75,698","8,299","86,156","7,701","32,457","3,144",0,0,-1,-1,"87,102","43,425","80,147","19,237","49,342","18,822","2,029",171,442,380,241,583,147,65
99026,86000US99026,Washington,Spokane; Stevens,Spokane,"79,044","11,933","88,696","8,335","35,090","3,675",0,0,-1,-1,"91,964","17,569","98,388","8,054","56,563","6,210","3,313",520,447,627,555,745,232,187
99027,86000US99027,Washington,Spokane,Otis Orchards-East Farms; Spokane Valley,"67,945","7,731","88,670","14,674","34,471","6,601",0,0,-1,-1,"83,338","3,600","69,651","9,019","50,263","15,028","2,457",315,572,512,431,408,134,85
99029,86000US99029,Washington,Lincoln; Spokane,Reardan,"67,760","38,029","75,744","16,215","38,314","6,770",0,0,-1,-1,"69,323","45,339","83,281","64,471","42,200","13,012",469,95,127,39,56,96,39,17
99030,86000US99030,Washington,Spokane,Rockford,"52,125","23,385","73,005","15,280","33,092","7,109",0,0,-1,-1,-1,-1,"47,188","24,643","62,917","31,097",439,107,104,66,64,48,36,14
99031,86000US99031,Washington,Spokane,Spangle,"75,375","11,351","87,731","14,970","34,582","5,201",0,0,"16,316",432,"76,842","6,337","100,063","56,547","51,250","28,484",553,85,109,75,87,123,29,45
99032,86000US99032,Washington,Adams; Lincoln,Sprague,"46,667","11,313","67,116","14,874","26,908","6,039",0,0,-1,-1,"61,250","15,836","56,250","19,302","28,750","10,746",314,67,96,53,26,44,23,5
99033,86000US99033,Washington,Spokane; Whitman,Tekoa,"60,469","12,244","63,463","7,431","25,537","3,417",0,0,-1,-1,"61,250","22,498","70,536","25,126","37,404","31,076",314,60,66,65,76,41,2,4
99034,86000US99034,Washington,Stevens,,-1,-1,-1,-1,"13,265","1,498",0,1,-1,-1,-1,-1,-1,-1,-1,-1,16,0,16,0,0,0,0,0
99036,86000US99036,Washington,Spokane,,"95,625","43,468","128,759","26,992","49,124","9,790",0,0,-1,-1,"109,219","32,454","109,375","61,239","45,391","42,224",644,54,79,143,52,155,65,96
99037,86000US99037,Washington,Spokane,Spokane Valley,"58,000","6,971","82,946","7,599","33,801","3,242",0,0,"45,685","14,065","51,250","12,187","91,025","14,071","46,477","9,522","5,978",897,"1,712","1,092",646,931,335,365
99039,86000US99039,Washington,Spokane,Waverly,"42,500","13,789","46,816","9,802","22,896","5,401",0,1,-1,-1,-1,-1,"41,250","17,683","48,750","25,080",32,2,20,9,0,1,0,0
99040,86000US99040,Washington,Lincoln; Stevens,,"28,080","2,577","40,232","6,888","16,322","2,906",0,0,-1,-1,"28,750","10,038","29,000","11,599","25,625","7,601",293,124,91,42,10,16,8,2
99101,86000US99101,Washington,Stevens,Addy,"43,207","18,487","62,317","15,624","25,852","7,096",0,0,-1,-1,"32,500","16,918","80,833","30,659","32,875","23,939",549,205,93,97,39,73,16,26
99102,86000US99102,Washington,Whitman,Albion,"68,333","39,277","68,317","11,379","31,241","5,204",0,0,"90,000","2,273","34,318","25,570","80,536","27,300","49,297","37,406",230,44,65,17,69,12,23,0
99103,86000US99103,Washington,Grant; Lincoln,Almira,"78,333","32,892","87,953","15,643","36,008","5,077",0,0,-1,-1,"63,906","32,477","90,909","24,575","66,750","23,549",216,12,49,44,42,38,26,5
99105,86000US99105,Washington,Adams; Whitman,,"49,375","33,783","56,032","20,863","26,946","11,771",0,1,-1,-1,-1,-1,"27,500","19,347","55,000","40,837",19,5,5,3,5,0,1,0
99109,86000US99109,Washington,Stevens,Chewelah,"44,512","7,822","58,734","5,714","24,848","2,469",0,0,"33,750","3,386","56,667","38,327","37,717","14,868","48,793","7,597","2,055",506,620,416,212,132,129,40
99110,86000US99110,Washington,Spokane; Stevens,Clayton,"41,935","17,761","57,028","11,613","21,598","4,202",0,0,-1,-1,"60,231","39,763","68,631","9,910","29,250","4,646",672,208,156,135,42,100,22,9
99111,86000US99111,Washington,Whitman,Colfax; Steptoe,"52,246","5,258","69,890","10,309","29,770","2,449",0,0,"51,190","24,307","69,643","22,559","69,196","22,249","29,676","8,551","1,689",358,332,403,209,299,60,28
99113,86000US99113,Washington,Whitman,Colton,"60,526","7,797","68,372","8,956","31,859","4,475",0,0,-1,-1,"69,063","29,749","75,000","31,770","41,667","19,559",324,59,62,78,71,38,12,4
99114,86000US99114,Washington,Stevens,Colville,"50,067","3,441","64,085","3,654","26,181","1,490",0,0,"28,897","6,338","56,399","5,070","54,732","8,967","42,660","4,791","5,127","1,182","1,378",974,679,591,181,142
99115,86000US99115,Washington,Douglas; Grant,Banks Lake South; Coulee City,"51,964","11,356","56,788","6,730","24,691","3,239",0,0,-1,-1,"52,188","27,312","60,417","19,186","46,167","8,130",467,108,120,136,46,42,7,8
99116,86000US99116,Washington,Douglas; Grant; Okanogan,Coulee Dam; Elmer City,"56,974","5,846","67,351","5,778","31,253","3,350",0,0,-1,-1,"75,833","20,619","62,857","12,551","49,231","3,138",718,129,187,167,72,109,50,4
99117,86000US99117,Washington,Lincoln,Creston,"53,125","5,876","63,015","9,945","28,726","4,730",0,0,-1,-1,"45,625","6,734","76,538","24,778","46,000","10,293",211,40,61,44,27,25,10,4
99118,86000US99118,Washington,Ferry,Curlew,"38,304","20,214","57,021","14,473","26,414","7,050",0,0,-1,-1,"53,194","49,114",-1,-1,"33,661","21,903",319,115,61,50,34,45,10,4
99119,86000US99119,Washington,Pend Oreille,Cusick,"48,482","8,343","70,782","15,790","32,204","6,080",0,0,-1,-1,"38,596",667,"65,625","25,336","51,055","2,918",553,108,177,120,61,43,17,27
99121,86000US99121,Washington,Ferry,Danville,"30,341","25,483","52,318","24,847","24,537","16,452",0,0,-1,-1,-1,-1,"83,750","7,173","32,045","17,100",91,31,32,3,14,4,0,7
99122,86000US99122,Washington,Lincoln; Stevens,Davenport,"58,059","7,476","69,641","4,941","27,923","2,138",0,0,-1,-1,"63,967","9,562","69,318","19,941","48,208","5,797","1,663",278,456,336,187,261,135,10
99123,86000US99123,Washington,Grant,Electric City; Grand Coulee,"58,750","19,001","66,097","9,969","28,479","4,602",0,0,-1,-1,-1,-1,"105,192","67,339","52,563","12,607",392,82,78,88,60,70,11,3
99124,86000US99124,Washington,Okanogan,Elmer City,"45,000","4,392","61,107","8,881","27,410","3,650",0,0,-1,-1,"96,250","31,966","44,773","15,420","33,125","15,110",138,29,45,17,16,26,5,0
99125,86000US99125,Washington,Adams; Whitman,Endicott,"47,656","14,239","60,321","9,643","26,044","5,086",0,0,"23,864","2,399","34,583","15,784","78,750","18,881","33,125","5,822",241,66,62,44,36,22,7,4
99126,86000US99126,Washington,Stevens,Marcus,"61,563","16,983","71,015","16,704","20,455","6,951",0,0,-1,-1,-1,-1,"49,792","27,736","34,412","13,679",375,31,133,107,47,23,0,34
99128,86000US99128,Idaho; Washington,Latah; Whitman,Farmington,"57,813","42,470","78,807","15,633","34,668","5,393",0,0,-1,-1,"208,125","174,978","93,750","43,128","36,172","3,330",144,25,38,16,20,33,0,12
99129,86000US99129,Washington,Stevens,,"38,906","5,612","46,809","7,915","20,789","3,414",0,0,-1,-1,"25,938","23,572","41,382","4,419","36,250","9,469",321,113,84,70,31,8,13,2
99130,86000US99130,Idaho; Washington,Latah; Whitman,Colfax; Garfield,"58,583","8,526","61,020","6,638","25,915","3,607",0,0,-1,-1,"73,750","32,364","67,083","27,969","40,625","16,351",369,98,61,68,91,38,8,5
99131,86000US99131,Washington,Stevens,,"62,188","18,286","104,590","69,734","60,295","36,877",0,0,-1,-1,-1,-1,"62,500","27,476","64,375","28,118",93,24,19,15,13,7,2,13
99133,86000US99133,Washington,Douglas; Grant; Lincoln,Electric City; Grand Coulee,"51,172","8,171","60,878","7,725","29,782","4,365",0,0,"51,875","19,857","51,813","22,776","47,375","28,235","43,984","26,358",813,244,140,186,78,125,32,8
99134,86000US99134,Washington,Lincoln,Harrington,"35,917","3,541","54,985","9,389","24,981","4,456",0,0,"32,125","5,648",-1,-1,"55,500","41,594","28,250","15,749",248,80,70,27,14,50,4,3
99135,86000US99135,Washington,Grant,Hartline,"73,188","12,140","73,378","11,751","28,017","3,822",0,0,-1,-1,"74,219","28,476","64,125","14,728","58,750","32,744",113,8,21,42,19,21,2,0
99136,86000US99136,Washington,Whitman,,"33,750","17,407","44,155","25,392","25,706","14,971",0,1,-1,-1,-1,-1,-1,-1,-1,-1,11,4,5,0,0,2,0,0
99137,86000US99137,Washington,Stevens,,"45,833","19,705","50,668","8,845","25,710","4,931",0,0,-1,-1,"54,583","13,303",-1,-1,"40,417","12,699",164,42,46,45,15,16,0,0
99138,86000US99138,Washington,Ferry,Inchelium; Twin Lakes,"38,587","3,310","51,637","5,859","20,835","2,528",0,0,-1,-1,"47,188","10,436","41,705","6,617","30,500","11,249",436,148,120,67,33,48,17,3
99139,86000US99139,Washington,Pend Oreille,Ione,"57,500","14,899","73,691","13,080","27,532","4,422",0,0,-1,-1,"92,411","21,659","62,083","16,523","38,889","4,764",498,89,125,85,79,64,52,4
99140,86000US99140,Washington,Ferry,Keller,"31,389","7,787","51,410","12,466","21,625","4,380",0,0,"20,625","11,545",-1,-1,"52,813","24,139","25,938","7,842",170,66,41,19,10,29,4,1
99141,86000US99141,Washington,Ferry; Stevens,Barney's Junction; Barstow; Boyds; Kettle Falls,"54,213","8,285","69,663","10,649","28,115","4,026",0,0,"35,083","6,862","64,926","15,841","70,625","21,268","39,609","5,852","2,127",494,517,324,427,220,38,107
99143,86000US99143,Washington,Whitman,LaCrosse,"48,523","6,237","59,833","8,513","28,853","4,164",0,0,-1,-1,"48,750","13,796","67,679","19,666","33,182","8,453",323,87,81,74,30,25,18,8
99144,86000US99144,Washington,Lincoln,,"34,063","30,914","40,836","11,351","22,822","5,709",0,1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,7,4,0,0,0,0
99146,86000US99146,Washington,Ferry,Laurier,"17,019","6,731","25,805","19,972","22,579","10,993",0,1,-1,-1,-1,-1,-1,-1,-1,-1,21,18,0,0,3,0,0,0
99147,86000US99147,Washington,Lincoln,,"63,828","2,688","64,695","7,848","37,419","6,564",0,0,-1,-1,-1,-1,"64,135","3,255","58,750","22,718",73,8,17,28,6,14,0,0
99148,86000US99148,Washington,Stevens,Loon Lake; Springdale,"58,672","5,985","81,260","14,329","37,303","6,078",0,0,-1,-1,"74,500","51,390","69,583","13,374","47,734","15,260",892,168,210,223,108,98,27,58
99149,86000US99149,Washington,Whitman,Malden,"38,875","4,054","46,501","8,911","18,784","5,072",0,0,-1,-1,"38,750","13,058","37,500","12,043","39,750","16,826",113,26,51,23,2,10,1,0
99150,86000US99150,Washington,Ferry,Malo,"44,000","15,902","61,182","16,888","24,375","6,968",0,0,-1,-1,"82,500","43,711",-1,-1,"46,146","14,695",146,53,36,6,16,25,10,0
99151,86000US99151,Washington,Stevens,Marcus,"30,938","18,215","37,002","11,980","19,249","4,784",0,0,-1,-1,-1,-1,"18,750","7,668","40,804","9,874",49,16,25,7,0,0,1,0
99152,86000US99152,Washington,Pend Oreille,Metaline,"63,750","33,458","83,489","24,529","38,815","17,643",0,0,-1,-1,-1,-1,"55,313","13,001","93,500","66,388",47,9,7,10,7,1,11,2
99153,86000US99153,Washington,Pend Oreille,Metaline Falls,"39,464","10,527","58,953","15,229","36,338","6,943",0,0,-1,-1,"52,917","33,491","74,063","44,151","34,000","15,104",235,74,66,38,13,19,13,12
99154,86000US99154,Washington,Lincoln,,-1,-1,"93,209","48,040","37,723","12,825",0,1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,0,3,0,2,3,0
99155,86000US99155,Washington,Ferry; Okanogan,Nespelem; Nespelem Community,"30,673","5,386","55,569","9,051","22,037","3,773",0,0,-1,-1,"36,875","13,395","27,667","9,912","22,404","9,529",407,162,95,66,26,26,11,21
99156,86000US99156,Washington,Pend Oreille; Spokane,Newport,"51,389","4,551","62,467","3,728","26,916","1,731",0,0,"36,838","23,882","71,935","10,754","53,510","15,935","42,971","8,919","3,662",760,996,696,672,310,135,93
99157,86000US99157,Washington,Stevens,Northport,"34,423","4,363","42,122","6,068","19,507","3,442",0,0,-1,-1,"44,375","32,797","33,611","15,659","29,808","9,349",338,109,110,64,48,3,4,0
99158,86000US99158,Washington,Whitman,Oakesdale,"61,346","5,591","76,351","9,731","30,225","3,802",0,0,-1,-1,"84,063","25,411","78,125","22,741","32,500","10,370",224,30,58,49,35,32,13,7
99159,86000US99159,Washington,Adams; Lincoln,Odessa,"53,942","18,129","64,254","8,379","27,128","3,894",0,0,-1,-1,"69,091","7,548","70,875","15,729","33,839","8,088",653,159,150,130,95,60,44,15
99160,86000US99160,Washington,Ferry,Orient,"22,500","3,246","25,657","6,949","16,006","4,973",0,0,-1,-1,-1,-1,"22,188","1,871",-1,-1,70,49,14,7,0,0,0,0
99161,86000US99161,Washington,Whitman,Palouse,"73,125","11,170","80,486","9,181","38,978","4,532",0,0,-1,-1,"59,722","35,755","86,429","22,185","48,824","17,342",656,94,164,76,113,121,75,13
99163,86000US99163,Washington,Whitman,Albion; Pullman,"33,837","4,223","56,611","3,129","20,951","1,138",0,0,"14,704","2,293","46,476","3,553","81,716","12,801","44,148","13,239","12,168","4,958","2,655","1,551",975,"1,064",410,555
99164,86000US99164,Washington,Whitman,Pullman,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
99166,86000US99166,Washington,Ferry; Okanogan,Curlew Lake; Pine Grove; Republic; Torboy,"42,970","4,922","62,666","9,894","28,128","3,858",0,0,"18,611","13,870","42,727","18,354","60,625","29,913","42,903","4,201","1,359",474,323,180,124,172,33,53
99167,86000US99167,Washington,Stevens,,"44,063","13,689","58,306","21,963","28,905","8,899",0,0,-1,-1,"43,750","30,950","55,000","25,524","38,942","14,646",251,81,68,37,41,21,1,2
99169,86000US99169,Washington,Adams; Lincoln; Whitman,Ritzville,"48,899","3,884","58,664","4,615","27,107","2,123",0,0,"40,000","3,682","59,500","20,083","53,864","11,237","29,917","10,409","1,091",274,290,225,142,105,41,14
99170,86000US99170,Washington,Spokane; Whitman,Malden; Rosalia,"51,905","6,490","64,693","6,632","27,600","3,196",0,0,-1,-1,"58,750","34,509","63,750","24,272","42,625","8,977",406,88,99,58,60,93,5,3
99171,86000US99171,Washington,Whitman,St. John,"56,029","4,766","62,639","5,748","27,835","2,948",0,0,-1,-1,"57,143","6,664","61,923","10,153","44,107","5,797",508,107,101,164,51,62,21,2
99173,86000US99173,Washington,Stevens,Springdale,"34,889","12,106","44,593","6,761","17,624","2,981",0,0,-1,-1,-1,-1,-1,-1,"26,202","9,825",642,239,136,127,105,33,2,0
99174,86000US99174,Washington,Whitman,Steptoe,-1,-1,"58,596","21,565","25,043","9,203",0,1,-1,-1,-1,-1,"98,000","26,998","26,250","25,754",24,8,4,1,9,2,0,0
99176,86000US99176,Washington,Whitman,,"43,906","22,039","74,553","40,329","38,193","17,348",0,0,-1,-1,"41,563","34,969",-1,-1,"43,750","16,980",77,7,35,16,9,3,2,5
99179,86000US99179,Idaho; Washington,Nez Perce; Whitman,Uniontown,"78,571","26,519","114,179","29,041","36,975","9,601",0,0,-1,-1,"80,000","44,586","96,000","41,438","57,813","35,424",178,17,27,42,25,33,19,15
99180,86000US99180,Washington,Pend Oreille,Cusick,"46,818","19,025","72,702","10,977","26,512","3,802",0,0,-1,-1,"42,778","23,394","69,044","11,816","40,714","25,151",466,80,165,106,24,42,30,19
99181,86000US99181,Washington,Stevens,Valley,"45,833","9,278","74,111","18,057","30,883","7,011",0,0,-1,-1,"74,583","49,324","51,492","9,984","36,343","4,474",712,182,202,141,30,61,41,55
99185,86000US99185,Washington,Lincoln,Wilbur,"52,250","13,831","69,667","11,416","29,845","4,553",0,0,-1,-1,"75,625","30,153","82,841","23,509","45,875","18,178",538,136,115,81,97,63,14,32
99201,86000US99201,Washington,Spokane,Spokane,"30,388","5,774","49,424","6,243","27,710","3,609",0,0,"19,671","12,309","38,294","6,798","23,305","4,904","29,817","7,948","6,983","3,069","1,528",982,691,347,191,175
99202,86000US99202,Washington,Spokane,Spokane; Spokane Valley,"39,857","3,152","54,292","4,037","21,164","1,462",0,0,"23,190","13,917","52,021","5,935","35,901","10,569","29,792","9,949","7,534","2,711","1,708","1,261",788,634,339,93
99203,86000US99203,Washington,Spokane,Spokane,"76,543","3,023","109,800","6,268","47,266","2,634",0,0,"40,591","12,735","91,236","7,943","89,545","10,020","57,321","5,770","9,051","1,023","1,834","1,513","1,256","1,509",916,"1,000"
99204,86000US99204,Washington,Spokane,Spokane,"36,280","3,963","51,987","7,199","27,798","3,824",0,0,"27,333","15,109","42,391","15,295","29,677","10,677","29,412","20,969","3,482","1,194",969,650,218,264,113,74
99205,86000US99205,Washington,Spokane,Spokane; Town and Country,"53,205","2,336","64,159","2,852","27,136","1,224",0,0,"44,286","12,495","57,102","2,782","58,702","6,892","41,616","3,867","18,221","3,340","5,128","4,461","2,648","1,833",445,366
99206,86000US99206,Washington,Spokane,Millwood; Spokane Valley,"58,853","3,068","71,342","3,154","28,676","1,170",0,0,"30,938","6,955","62,074","8,231","73,844","7,426","37,359","5,304","15,374","2,900","3,858","2,593","2,334","2,435",704,550
99207,86000US99207,Washington,Spokane,Spokane,"41,401","2,329","50,179","5,934","20,392","1,951",0,0,"33,105","9,138","46,990","2,549","40,841","6,035","31,412","2,463","12,204","3,362","4,113","2,571","1,259",744,101,54
99208,86000US99208,Washington,Spokane,Country Homes; Fairwood; Mead; Spokane; Town and Country,"62,587","2,616","81,148","3,219","32,660","1,294",0,0,"35,754","5,250","68,679","5,732","82,793","6,253","43,323","4,783","21,836","3,919","4,813","4,140","2,918","3,485","1,578",983
99212,86000US99212,Washington,Spokane,Millwood; Spokane; Spokane Valley,"54,518","5,694","71,763","5,151","30,869","2,323",0,0,"43,750","25,533","56,923","10,018","64,688","12,172","39,258","7,686","8,729","1,601","2,403","1,636","1,370","1,038",465,216
99216,86000US99216,Washington,Spokane,Spokane Valley,"47,180","2,617","60,380","3,766","26,331","1,457",0,0,"37,237","4,894","51,587","6,645","59,907","7,170","33,947","5,098","10,886","2,559","3,231","2,092","1,481","1,086",255,182
99217,86000US99217,Washington,Spokane,Mead; Spokane,"55,145","4,824","76,063","6,374","29,473","2,521",0,0,-1,-1,"57,038","11,836","64,022","5,637","40,833","4,342","6,805","1,351","1,729","1,449",853,824,267,332
99218,86000US99218,Washington,Spokane,Country Homes; Fairwood; Spokane; Town and Country,"45,689","4,791","68,186","7,124","26,085","2,414",0,0,"24,271","6,702","48,852","17,627","67,847","10,869","42,983","6,514","6,189","1,500","1,785",912,799,747,304,142
99223,86000US99223,Washington,Spokane,Spokane,"71,771","3,304","97,920","5,861","41,199","2,554",0,0,"30,875","16,001","71,343","10,282","94,966","6,374","57,066","6,799","13,517","2,171","2,655","2,207","1,969","2,345","1,052","1,118"
99224,86000US99224,Washington,Spokane,Airway Heights; Spokane,"64,455","3,835","92,404","7,798","38,447","3,298",0,0,"30,574","11,092","71,114","9,060","93,281","13,690","45,015","3,836","8,964","1,433","2,139","1,490","1,011","1,603",575,713
99301,86000US99301,Washington,Franklin,Pasco; West Pasco,"64,311","2,504","80,888","3,168","25,657","1,054",0,0,"36,676","9,521","66,225","5,073","73,599","6,488","52,031","4,333","23,938","3,495","5,287","5,018","3,218","4,358","1,388","1,174"
99320,86000US99320,Washington,Benton,Benton City; Richland; West Richland,"63,075","6,738","74,710","5,063","29,284","2,204",0,0,"51,023","21,655","58,750","12,563","74,327","9,710","51,087","5,722","3,739",488,797,"1,001",553,611,186,103
99321,86000US99321,Washington,Grant,,-1,-1,-1,-1,"6,094","4,929",0,0,-1,-1,-1,-1,-1,-1,-1,-1,107,0,107,0,0,0,0,0
99322,86000US99322,Washington,Klickitat,Bickleton,"50,625","26,842","106,241","72,296","45,826","31,748",0,0,-1,-1,-1,-1,"69,375","45,896","47,500","20,402",103,12,39,20,12,5,9,6
99323,86000US99323,Washington,Walla Walla,Burbank,"72,536","11,351","85,631","8,529","29,045","4,228",0,0,-1,-1,"68,092","16,218","103,906","39,262","53,603","19,078","1,303",65,359,262,180,264,125,48
99324,86000US99324,Washington,Walla Walla,College Place; Garrett; Walla Walla,"53,083","7,517","65,958","6,657","26,591","2,511",0,0,-1,-1,"66,797","7,686","70,750","30,085","37,199","7,005","3,759",801,996,570,513,614,198,67
99326,86000US99326,Washington,Adams; Franklin,Connell; Mesa,"57,747","9,583","58,596","7,524","13,891","2,171",0,0,-1,-1,"51,161","15,265","71,969","16,074","51,458","30,950","1,334",329,227,336,320,70,52,0
99328,86000US99328,Washington,Columbia,Dayton,"55,048","10,392","84,118","16,773","37,211","7,412",0,0,"38,977","12,346","67,500","11,442","71,587","22,565","42,941","9,546","1,635",391,330,281,218,244,70,101
99329,86000US99329,Washington,Walla Walla,Dixie,"50,625","17,128","58,044","13,787","24,232","6,682",0,0,-1,-1,-1,-1,"51,875","22,982","63,750","28,139",59,17,12,8,13,7,2,0
99330,86000US99330,Washington,Franklin,,"50,727","13,936","45,940","12,756","14,937","3,734",0,0,-1,-1,"52,023","32,130","14,760","12,063","56,328","11,520",320,99,45,121,55,0,0,0
99333,86000US99333,Washington,Adams; Whitman,,-1,-1,"59,735","60,268","25,490","12,223",0,0,-1,-1,-1,-1,-1,-1,-1,-1,17,10,2,0,2,0,0,3
99335,86000US99335,Washington,Adams; Franklin,Kahlotus,"50,769","7,727","53,940","9,395","20,233","3,477",0,0,-1,-1,"48,750","13,979","50,625","25,087","51,250","36,385",102,19,28,35,11,9,0,0
99336,86000US99336,Washington,Benton,Kennewick; Richland,"49,973","2,920","61,847","3,130","23,669","1,216",0,0,"35,948","10,593","49,989","3,455","64,058","8,857","40,154","7,126","18,815","4,842","4,570","3,870","2,608","1,938",484,503
99337,86000US99337,Washington,Benton,Finley; Kennewick,"74,158","2,475","84,479","3,145","30,237","1,129",0,0,"39,420","14,027","87,573","4,213","86,679","9,163","56,773","4,362","11,260","1,512","1,837","2,404","1,822","2,418",764,503
99338,86000US99338,Washington,Benton,Kennewick; Richland,"114,429","5,813","136,749","11,305","46,780","3,854",0,0,"37,071","12,588","116,513","16,198","138,185","13,479","69,598","14,843","5,580",359,535,765,804,"1,412",768,937
99341,86000US99341,Washington,Adams,Lind,"57,438","10,522","60,811","8,263","23,343","3,923",0,0,-1,-1,"83,750","58,680","61,125","17,305","46,786","12,233",295,53,70,91,31,45,5,0
99343,86000US99343,Washington,Benton; Franklin,Basin City; Mesa,"63,052","21,535","75,810","11,636","18,575","3,956",0,0,-1,-1,"55,585","18,751","92,619","9,128",-1,-1,839,16,300,146,224,121,11,21
99344,86000US99344,Washington,Adams; Franklin; Grant,Hatton; Othello,"51,114","5,141","67,112","7,030","19,106","1,923",0,0,"39,236","16,394","43,773","8,593","68,632","9,240","52,031","7,839","4,941","1,171","1,234","1,013",625,591,188,119
99345,86000US99345,Washington,Benton,,-1,-1,"90,939","22,334","34,223","7,323",0,0,-1,-1,"116,250","64,476","102,813","37,357","45,750","4,444",44,1,17,5,2,9,7,3
99346,86000US99346,Washington,Benton,,"64,479","14,989","56,040","11,693","23,585","3,640",0,0,-1,-1,"70,833","69,036","52,841","46,935","64,792","26,436",219,52,29,72,37,29,0,0
99347,86000US99347,Washington,Columbia; Garfield; Whitman,Pomeroy,"54,688","10,595","59,512","5,866","26,115","2,496",0,0,-1,-1,"64,038","23,374","69,167","14,928","42,679","13,041",991,193,274,230,153,121,5,15
99348,86000US99348,Washington,Columbia; Walla Walla,Prescott,"54,722","12,686","67,169","13,924","23,126","4,779",0,0,"47,750","30,476","53,056","26,372","63,958","7,221","48,125","9,856",468,93,130,164,31,26,12,12
99349,86000US99349,Washington,Adams; Grant,Desert Aire; Mattawa,"58,024","7,617","65,621","6,497","16,815","2,004",0,0,"48,854","26,212","50,392","9,096","75,651","11,716","50,833","21,348","2,216",212,590,716,402,200,45,51
99350,86000US99350,Washington,Benton; Klickitat; Yakima,Prosser,"57,973","4,199","70,555","7,194","26,236","2,983",0,0,"23,651","9,515","61,429","10,360","62,778","12,274","41,860","7,455","4,897","1,051",999,"1,242",534,716,183,172
99352,86000US99352,Washington,Benton,Kennewick; Richland; West Richland,"81,410","6,103","105,547","4,635","43,272","1,964",0,0,"54,375","15,356","91,719","16,529","108,382","11,429","54,375","5,390","12,877","1,302","2,401","2,282","1,392","2,686","1,359","1,455"
99353,86000US99353,Washington,Benton,Richland; West Richland,"102,021","6,250","111,352","6,057","37,474","2,487",0,0,"35,375","31,314","103,941","6,537","122,266","8,307","58,590","10,786","5,342",423,820,655,714,"1,380",781,569
99354,86000US99354,Washington,Benton,Richland,"73,369","6,127","90,089","3,678","35,680","1,591",0,0,"31,773","8,712","68,853","6,314","103,341","9,919","67,375","5,567","9,175","1,272","1,751","1,663","1,173","1,787",943,586
99356,86000US99356,Washington,Klickitat,Roosevelt,"62,917","25,725","73,733","21,680","26,431","10,189",0,0,-1,-1,-1,-1,"84,583","31,880","38,750","33,764",60,8,10,17,13,5,7,0
99357,86000US99357,Washington,Adams; Grant,Royal City,"51,806","10,199","67,245","7,844","17,763","2,266",0,0,-1,-1,"51,417","6,874","64,028","20,325","35,694","16,870","1,031",129,354,258,79,142,59,10
99359,86000US99359,Washington,Columbia; Franklin,Starbuck,"35,278","14,895","54,253","28,011","34,885","15,866",0,0,-1,-1,-1,-1,-1,-1,"35,556","26,508",94,37,32,2,9,0,9,5
99360,86000US99360,Washington,Walla Walla,Touchet,"85,096","12,023","117,914","38,530","35,411","6,347",0,0,"250,001",-1,"81,310","11,856","102,333","15,914","58,750","13,713",555,50,80,102,86,104,76,57
99361,86000US99361,Washington,Columbia; Walla Walla,Dixie; Waitsburg,"69,118","11,374","82,850","10,618","33,849","4,760",0,0,-1,-1,"78,333","29,647","73,125","16,211","62,500","13,028",750,160,121,136,127,123,37,46
99362,86000US99362,Oregon; Washington,Umatilla; Walla Walla,College Place; Garrett; Walla Walla; Walla Walla East,"56,665","3,556","76,776","3,854","29,512","1,531",0,0,"23,561","3,984","66,080","3,904","67,457","5,595","46,179","4,991","15,717","3,356","3,681","2,941","1,717","2,429",851,742
99363,86000US99363,Washington,Walla Walla,Wallula,"38,011","21,018","34,322","10,415","8,572","5,067",0,0,-1,-1,-1,-1,-1,-1,"51,250","27,117",87,29,40,18,0,0,0,0
99371,86000US99371,Washington,Adams; Franklin,Washtucna,"53,750","6,060","59,984","8,658","24,260","4,108",0,0,-1,-1,"55,625","40,362","55,625","14,306","52,500","10,780",132,24,35,36,18,13,6,0
